matchId,patch,teamId,puuid,role,championId,opponentChampionId,win,item0,item1,item2,item3,item4,item5,allies,enemies,step1,step2,step3
EUW1_7719556463,16.3,200,GB3utoND5jkPoBFcoBbI7e1cimcLfSWLIY2u3cKQSXf27_azlPTuSfHw_6k7iVy9d-cNgGCYlghdXg,UTILITY,117,50.0,0,3870,3107,3158,3504,4642,3067,[ 78  32 163 222 117],[ 54 107 800 360  50],3504,3107.0,
EUW1_7719475369,16.3,100,ozZ7DhrBf8x-oBW0RCjT2ehkc2rzOClIonZJJPidFn0ewAXYGzyl7ctUWnvHvEjR0rnMTX_YUqF88g,TOP,98,78.0,1,6664,3077,3084,3111,1031,3076,[ 98  30 157  29 143],[ 78 131 127  42 201],3084,6664.0,
EUW1_7719475369,16.3,100,QUGIUUncKwi3VlTWYHrUTt5Se4HY8xV6w8u4OypDZ_QoMsfJFEh54eVhI8HTjrH8e6aCXNbyxvg80w,JUNGLE,30,131.0,1,3020,2503,3157,3089,6653,4645,[ 98  30 157  29 143],[ 78 131 127  42 201],2503,4645.0,6653.0
EUW1_7719475369,16.3,100,qsqH2GO83nlFrg6788XmtqiyaDLA-wIGfcdmfnzSA0gjD5n9etvXDilfuM1A4o-DDemVMZq-xgRWHw,MIDDLE,157,127.0,1,1054,3153,6631,3031,6673,3173,[ 98  30 157  29 143],[ 78 131 127  42 201],3153,6631.0,6673.0
EUW1_7719475369,16.3,100,ZNM3D8aHGCj-Fjf-ah1lGy-DKzoxISIodnCpVXxHCn2-Y3yOQVy-peJUbruGB-iX_NAU5sC68yNvLA,BOTTOM,29,42.0,1,0,6676,3153,2512,3036,3031,[ 98  30 157  29 143],[ 78 131 127  42 201],6676,3153.0,2512.0
EUW1_7719475369,16.3,100,S9hiINjaD567XHCdvilpP6udqCp-WstgasTu_eI-8-PzFKiuhI0oZpZcYqXAheI1dXBJkP-aPPOnjw,UTILITY,143,201.0,1,3020,6653,3116,3871,4632,0,[ 98  30 157  29 143],[ 78 131 127  42 201],6653,3116.0,
EUW1_7719475369,16.3,200,ergmfqc-QmUNm9jueQfxVvHuPtlTXg8JtpSmLR_ZnFriErs-TYHOdOLehrcZnsByGtqmI5IvEKgJfg,TOP,78,98.0,0,3084,3009,6664,3121,3076,0,[ 78 131 127  42 201],[ 98  30 157  29 143],3084,6664.0,3119.0
EUW1_7719475369,16.3,200,v4oOUYN030wIqRluhMPhSwIFukv0mwKNrSuuEviEfXweGXo-w0nxQpHNcPEvk8Yf_RbW4mjZTbYt-g,JUNGLE,131,30.0,0,4633,3157,2510,3020,3089,1058,[ 78 131 127  42 201],[ 98  30 157  29 143],2510,4633.0,3157.0
EUW1_7719475369,16.3,200,sE_sYOKNItNI8U0pEyAmEqWkub0WfNGCjZeU1jVPUUi8ZLEfTVlHBMk7uJT1qNDTnjwZ61C5ekY0uA,MIDDLE,127,157.0,0,1056,6655,3175,3089,4645,1029,[ 78 131 127  42 201],[ 98  30 157  29 143],6655,4645.0,
EUW1_7719475369,16.3,200,abl1uxIUut-2madV7ua7114QwnoDz3RZ7anedxcEu9S6XzWjh77YUgB5iRsmgLXjq2PzcIZqml_d7A,BOTTOM,42,29.0,0,1055,3078,3042,3036,3031,3094,[ 78 131 127  42 201],[ 98  30 157  29 143],3078,3004.0,3036.0
EUW1_7719475369,16.3,200,jJxwYYLg76eJtoLT5rMfyLnaOGfbXDRjXoI1IwrV4P4IcDfpoDj_A_oGN3LxwMqD_OKm2eERe0Rjdw,UTILITY,201,143.0,0,3111,3190,3876,2524,3082,1028,[ 78 131 127  42 201],[ 98  30 157  29 143],2524,3190.0,
EUW1_7716475476,16.3,100,DzmNuGTFSOEe19R0amESDV8si1z7N5TID0KIVBzE3ssgAcx12WJMJXSbeZP4iV59KCfw3bAY_P7BVQ,TOP,6,150.0,1,6665,3071,3053,3047,3075,1033,[  6 107 711  29 117],[150  62 103 222 432],3071,3053.0,6665.0
EUW1_7716475476,16.3,100,Z5Rert6IO9wNjWl1L5IcVeZBKfyC0NIUr_f2Lk1v5vjmJmyPsmq7KSUNLQSnMI1XGoi_Ab8m8xxY3A,JUNGLE,107,62.0,1,3179,6698,3158,3814,3036,3031,[  6 107 711  29 117],[150  62 103 222 432],3179,6698.0,3814.0
EUW1_7716475476,16.3,100,ergmfqc-QmUNm9jueQfxVvHuPtlTXg8JtpSmLR_ZnFriErs-TYHOdOLehrcZnsByGtqmI5IvEKgJfg,MIDDLE,711,103.0,1,3157,4645,3173,1058,6655,0,[  6 107 711  29 117],[150  62 103 222 432],6655,4645.0,3157.0
EUW1_7716475476,16.3,100,GR54e86M98QZ6-pIP8wqFKkYJhcyrFqq38ZNElAWtAANRxwIcpH9ziJ96xThJtu-G0HqvnmbP7fYwQ,BOTTOM,29,222.0,1,3036,6676,2512,3031,3085,1038,[  6 107 711  29 117],[150  62 103 222 432],6676,2512.0,3085.0
EUW1_7716475476,16.3,100,VKT6h4oBY8Y_06QRYOL5D2A-Dk6wYWwlnQe6bycs6bWXbjGLZ6Y2XVXXVbG3_hNft7kzFsQzUe9_dA,UTILITY,117,432.0,1,3870,3107,3222,3504,3158,6617,[  6 107 711  29 117],[150  62 103 222 432],3504,3107.0,3222.0
EUW1_7716475476,16.3,200,AotO3AL972WgAlLupv60QdascqJAxTmthaoImO_VbecsH0EnKh76ci396WIPMbahI_lZVfS3n465Ig,TOP,150,6.0,0,3143,3047,3071,3078,3053,1057,[150  62 103 222 432],[  6 107 711  29 117],3078,3071.0,3143.0
EUW1_7716475476,16.3,200,-u1hDh1jsE5mEdCFqMOUavz8kDaNBqV2lph9u0arK44pF_JdF-kMv5f8Jp9lOLd4LtMzbztAKDjGfg,JUNGLE,62,107.0,0,3078,6333,6610,3053,0,3047,[150  62 103 222 432],[  6 107 711  29 117],3078,6333.0,6610.0
EUW1_7716475476,16.3,200,1RcZ9TKKUEXIYuCxXMJ_qP-cG0GXi-CKRnvXq8hmN2ODzMLqqKQW3GaYZR5T4y9eYTEkI758YaW-Cg,MIDDLE,103,711.0,0,3157,4630,3175,3089,3118,4645,[150  62 103 222 432],[  6 107 711  29 117],3118,4645.0,3157.0
EUW1_7716475476,16.3,200,DmwacUPOtUJWwlj19oI71_WD2v7qD6XXDLxyBzZhqjLaJbB7yGHjeNz-2k67HyIXVpZ6FhnxoC1ndw,BOTTOM,222,29.0,0,3035,3032,3031,3094,1055,0,[150  62 103 222 432],[  6 107 711  29 117],3032,3094.0,
EUW1_7716475476,16.3,200,YedMJiQ9GUlQJ-RpyCO_wt9I0AllXcupBGpMMBI-FGObZ4PnGnhf-HtEYkzrqW04a3B18gjkNlovYQ,UTILITY,432,117.0,0,3869,3009,2510,2525,2524,6653,[150  62 103 222 432],[  6 107 711  29 117],2510,2525.0,2524.0
EUW1_7716397712,16.3,100,DzmNuGTFSOEe19R0amESDV8si1z7N5TID0KIVBzE3ssgAcx12WJMJXSbeZP4iV59KCfw3bAY_P7BVQ,TOP,6,875.0,0,3053,3075,3047,3071,1028,1036,[  6 121 115  51  43],[875  59  39  81 267],3071,3053.0,3075.0
EUW1_7716397712,16.3,100,VzqYKlzICKxbRZqieUrC8aCOcom0w2eL45KdEgI-G0ycHToD0JsySNfr5snChtNgv-hNf9oDJwma-g,JUNGLE,121,59.0,0,6333,3179,2520,6697,6701,3047,[  6 121 115  51  43],[875  59  39  81 267],3179,6697.0,2520.0
EUW1_7716397712,16.3,100,ergmfqc-QmUNm9jueQfxVvHuPtlTXg8JtpSmLR_ZnFriErs-TYHOdOLehrcZnsByGtqmI5IvEKgJfg,MIDDLE,115,39.0,0,3157,0,6655,3174,3089,0,[  6 121 115  51  43],[875  59  39  81 267],6655,3157.0,
EUW1_7716397712,16.3,100,dGbHduMPuJF9cD8U5KjUQcQaNYSTrsO26j74N5V9oGcSsAZhUN6ckqstDlD7jrraYCBphuMl3bFjEg,BOTTOM,51,81.0,0,3031,2523,1055,3094,3036,1053,[  6 121 115  51  43],[875  59  39  81 267],2523,3094.0,3036.0
EUW1_7716397712,16.3,100,MtpEErvLxP1BhKEoKXk-zHaSN4fsomCV3LOx45EDme6iAb34kJPs_MLuqYu0uSwUTuGo1fZor_8_eQ,UTILITY,43,267.0,0,3870,3107,6617,3158,3504,4642,[  6 121 115  51  43],[875  59  39  81 267],6617,3504.0,3107.0
EUW1_7716397712,16.3,200,4c_Hf_mWFe3fnp58p9vskRHCUcV0EKjoE5gOUYkmQiMV0Qy32SJMRw1kaXHdpNkc4bIsB8DS-LeHFw,TOP,875,6.0,1,6631,2501,3181,3047,3053,1028,[875  59  39  81 267],[  6 121 115  51  43],6631,3181.0,2501.0
EUW1_7716397712,16.3,200,sBsXB_9vIkXVpyubVATblLT3rTKXr4X-JBziIIPxCkDflYOCUa3c-1qJSZNtqgSmEb0T1qY0pN10jw,JUNGLE,59,121.0,1,6692,6610,3047,3110,3134,1037,[875  59  39  81 267],[  6 121 115  51  43],6610,6692.0,3110.0
EUW1_7716397712,16.3,200,yrW2yd5yOSVOxKbn4LjOG0mGLotVH3SVDtf893lj57U7_VEF_b1-nOUzp3MHjRypeG7B58PBOgEp1Q,MIDDLE,39,115.0,1,3153,6672,6333,3174,2517,3082,[875  59  39  81 267],[  6 121 115  51  43],3153,6672.0,6333.0
EUW1_7716397712,16.3,200,oip5X59E-yv4rvSi55wdtsO_-QfhI52GLPIuGAGmj_E2bzoTRj6vb9S14CL9IOjx_JSIBWKNxEsRng,BOTTOM,81,51.0,1,3161,3078,3042,3070,6694,1036,[875  59  39  81 267],[  6 121 115  51  43],3078,3004.0,3161.0
EUW1_7716397712,16.3,200,M06prJOTWHIEBDhSL2f0bCOFnEZF7vpmrfX3VmFm1DNEynj3q1Z5S4BAsnYmb1qEQ31iVcM0lrl-6A,UTILITY,267,43.0,1,3870,3107,3504,3158,4005,3067,[875  59  39  81 267],[  6 121 115  51  43],4005,3504.0,3107.0
EUW1_7716337628,16.3,100,DzmNuGTFSOEe19R0amESDV8si1z7N5TID0KIVBzE3ssgAcx12WJMJXSbeZP4iV59KCfw3bAY_P7BVQ,TOP,6,82.0,1,1083,3071,3053,3111,1033,0,[  6 106 711 804  43],[ 82 234 103 202   1],3071,3053.0,
EUW1_7716337628,16.3,100,81EcyLpmEmwA66XTR2hJkhiJ5xzOtWErKH7p4xl3x2yEslBYvbg1c-lZWJDhtcWyidpy3jXKqIDETA,JUNGLE,106,234.0,1,3111,2510,3065,6675,3147,1052,[  6 106 711 804  43],[ 82 234 103 202   1],2510,6675.0,3065.0
EUW1_7716337628,16.3,100,ergmfqc-QmUNm9jueQfxVvHuPtlTXg8JtpSmLR_ZnFriErs-TYHOdOLehrcZnsByGtqmI5IvEKgJfg,MIDDLE,711,103.0,1,2421,4645,6655,3175,1058,0,[  6 106 711 804  43],[ 82 234 103 202   1],6655,4645.0,
EUW1_7716337628,16.3,100,eWVEBX5DAleo4la807gyz6rdsCDF1L6m0gxscUgzAJpgvcZI4ybZ015_9EKkr9KUL5ohaqXSnFdwkQ,BOTTOM,804,202.0,1,1055,2512,3032,3031,2523,0,[  6 106 711 804  43],[ 82 234 103 202   1],3032,2512.0,2523.0
EUW1_7716337628,16.3,100,JyymKUqavBVEYuhBZeXEUNkALAfK8oytBx4ctt5JfmEA-TpgPJGFmGsSeNNicUS-1RSycrKFEF6xBA,UTILITY,43,1.0,1,3870,3222,3190,3158,3108,3114,[  6 106 711 804  43],[ 82 234 103 202   1],3222,3190.0,
EUW1_7716337628,16.3,200,oKxZ-qNECOfJgXcds8igQB6fvgyfsF1qZONwJjeyBPVXIK5__jv8T2u_kXFa_XaiKTJ0GeSfmIaqUA,TOP,82,6.0,0,1056,3116,4633,3047,3075,1052,[ 82 234 103 202   1],[  6 106 711 804  43],3116,4633.0,3075.0
EUW1_7716337628,16.3,200,8p74AUku1ljceNtQrxQfnH59E0wo_x-5O4jAs0-OCDiybMPG9M7wOmQTvYhHyRvj9vDJ7fVc31XGmQ,JUNGLE,234,106.0,0,3047,6672,2504,6673,3134,0,[ 82 234 103 202   1],[  6 106 711 804  43],6672,6673.0,2504.0
EUW1_7716337628,16.3,200,xpVVbtFUS0R78sCvp4DHXTOU8mlmTbRo4HbAHAEzs5FDuB3CP9H2AAgBWbxkNAoPOR852BMAkBEeYQ,MIDDLE,103,711.0,0,3108,4645,3118,1082,3175,3108,[ 82 234 103 202   1],[  6 106 711 804  43],3118,4645.0,
EUW1_7716337628,16.3,200,JAI4eWdzrSVlgpV3UXgPPrupS7K47qiZ6jzYbpGov2ObqHZhOScr5NNAB_z5D7ToAIe6V8suCyY7wQ,BOTTOM,202,804.0,0,3097,3031,3094,3123,1036,0,[ 82 234 103 202   1],[  6 106 711 804  43],3097,3094.0,
EUW1_7716337628,16.3,200,iH3qweCvjoWbIwTSOIDeb-vGlwxr8f-oDrFMpsV1KVj5OoJkmmm-G6sY4Q2Nq96B9keVokK8NheyZQ,UTILITY,1,43.0,0,3871,3118,2022,3020,3145,3113,[ 82 234 103 202   1],[  6 106 711 804  43],3118,,
EUW1_7714927445,16.2,100,FkxVJaXnPWV_7kyLCZbcRLbWpWplmvRyyaDR4j5jQJcQnk1wHWHOuFg9EH9L90xjNwfKBVUSSaRHAg,TOP,99,893.0,0,4646,6655,3020,1056,3145,1058,[ 99 106 711 222 235],[893 234 517 202 201],6655,4646.0,
EUW1_7714927445,16.2,100,z3WyV7cbNLJ-53s2Ftq4DIgiwnorzipQm8LUPpfuQH4uVtNXkXEh_A7SZGPxLlganOTF0fOgp5M3Lw,JUNGLE,106,234.0,0,6675,1082,2510,3111,3065,3082,[ 99 106 711 222 235],[893 234 517 202 201],2510,6675.0,3065.0
EUW1_7714927445,16.2,100,ergmfqc-QmUNm9jueQfxVvHuPtlTXg8JtpSmLR_ZnFriErs-TYHOdOLehrcZnsByGtqmI5IvEKgJfg,MIDDLE,711,517.0,0,3089,3173,6655,4645,1056,0,[ 99 106 711 222 235],[893 234 517 202 201],6655,4645.0,
EUW1_7714927445,16.2,100,3WqRhzm4IvF11oErfi5RlEPEx-FK9C0tnXcRZEXrYik3spjz9rPtbE81zAybVmip0jdKR2e9qQIcxA,BOTTOM,222,202.0,0,1055,3032,3031,2523,3144,1018,[ 99 106 711 222 235],[893 234 517 202 201],3032,2523.0,
EUW1_7714927445,16.2,100,qr8LH4_5cMEltw0Z0XGaFfjp3sFeBHOSK0hxqqRNWO-WSHYMnRxXyEp2OoeRoYYTbR6XSXV7dFFPGw,UTILITY,235,201.0,0,3009,3071,3877,3094,1018,1037,[ 99 106 711 222 235],[893 234 517 202 201],3071,3094.0,
EUW1_7714927445,16.2,200,P9XhsmVhB9sBWGJlvv9X4uDq27QUOgp1ll1ZMjjnukJl11n1hXJvK_stMnkBOUs9w3-_JQZ6CuTJkw,TOP,893,99.0,1,4645,3111,2031,6655,3089,2508,[893 234 517 202 201],[ 99 106 711 222 235],6655,4645.0,
EUW1_7714927445,16.2,200,FuX-9RjXH_0U6RPV8fpp9JEEXgYxWHCG6l0WrWHyMFu-QMouA6ZoAGZvNw74p0if6O7VgRCHngAqhw,JUNGLE,234,106.0,1,3111,6672,6673,6676,3036,3026,[893 234 517 202 201],[ 99 106 711 222 235],6672,6676.0,3036.0
EUW1_7714927445,16.2,200,bZsBvH7VaLZcEb1VsAXrBVz_syRsfAAIYOYa8D2IL23oekAK73WWW0_x8NCX60hjNFjAGud5ty5z1g,MIDDLE,517,711.0,1,1056,3152,4633,3175,4645,1052,[893 234 517 202 201],[ 99 106 711 222 235],3152,4633.0,4645.0
EUW1_7714927445,16.2,200,Xj-us3_nj_cdpqJT-8dLtXPvr3Yipqy6NY3XqI3CLM6lI0SORMe4C_PaJKGqDD_uogCbz46nO4BsIw,BOTTOM,202,222.0,1,1055,3031,3035,6670,6676,3094,[893 234 517 202 201],[ 99 106 711 222 235],6676,3094.0,
EUW1_7714927445,16.2,200,3KDvzBXP5IJ2HMRJCExCixPHde9ESKAHD-DMEi12DJtnMrOGikHAIu-97uFXluXpOshrKOlKX7Cs0A,UTILITY,201,235.0,1,3876,3047,2524,3109,1028,3076,[893 234 517 202 201],[ 99 106 711 222 235],2524,3109.0,
EUW1_7711204781,16.2,100,3lpCxdQy4Kd381PgHH-euuhS2TDeJ0EdQIUfcRHYT2zlKCR5YHDx0LDlIqeSqon7NnwR1R1yYtb6NA,TOP,92,10.0,0,1055,6696,3158,6610,6333,0,[ 92  59 136  51 432],[ 10  19  99 145  12],6696,6610.0,6333.0
EUW1_7711204781,16.2,100,NsF9C-pkMjvCMIZfVv6mA40AftvcX0_oucg5apt9UcOtIP1v6wmrLyGK3VXcqVkgSAo52O2DrjYzcQ,JUNGLE,59,19.0,0,6610,6698,3158,3071,3082,3123,[ 92  59 136  51 432],[ 10  19  99 145  12],6698,6610.0,3071.0
EUW1_7711204781,16.2,100,b-fxjruiLw2t3YlUFrRIFmxjvGbPcM6GzxwIoIFTeLauAwITS7xccCo2Q4h8xMmmMRVVxMGJe06kKQ,MIDDLE,136,99.0,0,2503,6653,3116,3173,0,0,[ 92  59 136  51 432],[ 10  19  99 145  12],2503,3116.0,6653.0
EUW1_7711204781,16.2,100,pwB2sIUJE1m4aOeqf7ovXkQip1wB7o-GHES_eU8_Y7ely-UT4Kz8XvONYiHrZu_u_T5m003aj0jY9g,BOTTOM,51,145.0,0,1055,3032,3031,3094,0,0,[ 92  59 136  51 432],[ 10  19  99 145  12],3032,3094.0,
EUW1_7711204781,16.2,100,qtr3_yRJa_LONDX4BnCPEsicoxjl4E2T5q788nOYLzhc5zdZlx1MU9qf9ndtG8XeCzUp4o_Pa7krJA,UTILITY,432,12.0,0,3877,3742,2524,2022,3009,1004,[ 92  59 136  51 432],[ 10  19  99 145  12],3742,2524.0,
EUW1_7711204781,16.2,200,5Ewy6NeX4Plz4y9ZzukRp15OGN1MfZk6sbpN8s3d9g-BbW0oWfbolq9hOFhRn_gRLn4hoEhikwPdDA,TOP,10,92.0,1,1055,3115,3009,3089,2510,0,[ 10  19  99 145  12],[ 92  59 136  51 432],3115,2510.0,
EUW1_7711204781,16.2,200,6ZUpRHdI2hWkE376Qfx2Bn1YWIVokLntHiSk4ZVkaku5f0NLhVavcfkaPvod-iPe36TYtaiTeHV-kw,JUNGLE,19,59.0,1,6333,3153,6672,3047,3082,1028,[ 10  19  99 145  12],[ 92  59 136  51 432],3153,6333.0,6672.0
EUW1_7711204781,16.2,200,ergmfqc-QmUNm9jueQfxVvHuPtlTXg8JtpSmLR_ZnFriErs-TYHOdOLehrcZnsByGtqmI5IvEKgJfg,MIDDLE,99,136.0,1,4645,3089,6655,0,3175,0,[ 10  19  99 145  12],[ 92  59 136  51 432],6655,4645.0,
EUW1_7711204781,16.2,200,r5ctwR_iMMieJnQGUjzHG-ZPW9BpUmgnsQUPFbDr-ASkDukbXUL8hcOJHaortQeV38w6ApTTogSzxw,BOTTOM,145,51.0,1,1055,1058,3157,3124,6672,2510,[ 10  19  99 145  12],[ 92  59 136  51 432],6672,3124.0,2510.0
EUW1_7711204781,16.2,200,uFIIN-wAr6Sj4uKTZL7KkZ0aT3nwIsVB7sXXudO7EbMspMcBC72_c7LUL8NQK53ZC6ws5akDicURvA,UTILITY,12,432.0,1,3047,3869,3190,2524,1031,3067,[ 10  19  99 145  12],[ 92  59 136  51 432],2524,3190.0,
EUW1_7711176661,16.2,100,poHY-n4T9K7DHiXWiL9LzpMliIPmt4EQtZ8WbwwBLaUObBVdnYvirZH1Y2jBlkWG650DlI_RbimHMQ,TOP,24,83.0,0,1043,3047,3078,3153,1057,0,[ 24  31 711 222 267],[ 83  64   7  50 161],3078,3153.0,
EUW1_7711176661,16.2,100,QvEMAbzfFh1c4Vy22kOw4cQ_1DekglszO4U3tvfA2EiX91h2eOmcd039aso7JsjjTRSwo1imh4P28A,JUNGLE,31,64.0,0,3742,3152,2055,2504,0,3009,[ 24  31 711 222 267],[ 83  64   7  50 161],3152,3742.0,2504.0
EUW1_7711176661,16.2,100,ergmfqc-QmUNm9jueQfxVvHuPtlTXg8JtpSmLR_ZnFriErs-TYHOdOLehrcZnsByGtqmI5IvEKgJfg,MIDDLE,711,7.0,0,4645,1056,1058,3173,0,6655,[ 24  31 711 222 267],[ 83  64   7  50 161],6655,4645.0,
EUW1_7711176661,16.2,100,MBF-8BG0eI8nDckU80j7hBi8Q4PHpbDN5wogOCubB4Atx01bpa3gRKQkcbNgx8aHs8-6Ae02rd-jnw,BOTTOM,222,50.0,0,1055,0,0,3031,3097,6676,[ 24  31 711 222 267],[ 83  64   7  50 161],6676,3097.0,
EUW1_7711176661,16.2,100,jokkKCROSHDMONvKqgY4uuMd3Xmfu9-hsp4G3gFj-rGmYvrL-G-31z7A6ehIPgL7HOpVqF23bjD7gQ,UTILITY,267,161.0,0,4005,3870,6617,3158,1004,1052,[ 24  31 711 222 267],[ 83  64   7  50 161],4005,6617.0,
EUW1_7711176661,16.2,200,4vGUbQVWOh5WoPQYI129bqJfUh3twY70FPn4s3-4jtxQK_2xp4SnDIk8__UTu2OubRXUtzJGzMkwEA,TOP,83,24.0,1,2504,1054,3078,6694,3082,3111,[ 83  64   7  50 161],[ 24  31 711 222 267],3078,6694.0,2504.0
EUW1_7711176661,16.2,200,OAG8oScQrYIRNmKxCoFkgl6PIDZepsqmWU2OuvoZgikR1dus5NuwdfvE-6p98E7pkGzJxROL-wfXEA,JUNGLE,64,31.0,1,3071,2019,6610,1037,3111,3053,[ 83  64   7  50 161],[ 24  31 711 222 267],6610,3071.0,3053.0
EUW1_7711176661,16.2,200,9VTI0RcidVh4cK0hz1VlqCiwjUBcxFgjCan4CXZcpl2cSqUoiXVKKZjofPKd01CaRhDlmV5uo40M6A,MIDDLE,7,711.0,1,1056,3173,2420,3135,6655,0,[ 83  64   7  50 161],[ 24  31 711 222 267],6655,3135.0,
EUW1_7711176661,16.2,200,jtyAFCjkBD1J05opA6m5md1NskiKk1pAwnhc9HvZKvj7b8uzzjjfw9czoBaSb_isGbgRie70FT9Apg,BOTTOM,50,222.0,1,3065,2503,3157,3116,0,0,[ 83  64   7  50 161],[ 24  31 711 222 267],2503,3116.0,3157.0
EUW1_7711176661,16.2,200,g-YiaajVJJuj8SWs_jwOlsZLEHLllmSi6rSC2-quMXoaKckjKmvSfSVUeXK-w3KMZg-QG-sRfDAHfg,UTILITY,161,267.0,1,6655,3871,4645,3020,3102,0,[ 83  64   7  50 161],[ 24  31 711 222 267],6655,4645.0,3102.0
EUW1_7710446992,16.2,100,xzeKqWtUtMhL8TNBDAisWb81_ewn9vrJhzyvanS2uNP7moJhiJyrLSWZdYRa_iDFDLuCJ0dmE-cSQg,TOP,36,110.0,1,2504,3083,3084,3065,3009,2021,[ 36 131   4 901 902],[110  54 711 804 143],3083,3084.0,3065.0
EUW1_7710446992,16.2,100,sxhq9vRGuVaQqFKFwf3uaggLl31tuybdcfHstBfOf6BlM5uoUXvSAp_zVWCjoeIIc_rjhWTvQwxuGw,JUNGLE,131,54.0,1,4633,3157,3020,8010,3041,2510,[ 36 131   4 901 902],[110  54 711 804 143],2510,4633.0,8010.0
EUW1_7710446992,16.2,100,qr7lxgdSFISenwawcOtZlc0qvy8U4Awzr_PC3ndq6xOMbP50bfGDtA9ltTyRpYnfq4d1HjIr5uzK0Q,MIDDLE,4,711.0,1,3094,6657,3100,3170,1058,1058,[ 36 131   4 901 902],[110  54 711 804 143],6657,3094.0,3100.0
EUW1_7710446992,16.2,100,7iQDqLAGwBiH_-nKZJ2xfI7Y6J6A84MY5oXxR_P4eE7hNyt4wRjUyVeRd-tIYHbXC7fsO979yk9j0w,BOTTOM,901,804.0,1,3031,3508,1055,3094,3035,3161,[ 36 131   4 901 902],[110  54 711 804 143],3508,3161.0,3094.0
EUW1_7710446992,16.2,100,WwOlcFWBpFeb6QCrtRu3Hmk1DLsvQOaLfI0l0T9cqsWRBfR6V7V5WUCe7r-K5sajb9oUOsb27Uyk-g,UTILITY,902,143.0,1,3158,4642,3107,3870,6617,3067,[ 36 131   4 901 902],[110  54 711 804 143],6620,6617.0,3107.0
EUW1_7710446992,16.2,200,3c2C_7MR2NiMsS-6vG-bci6XFqy9q3NPOVRDUHB9T7XLgMvFt8MkS0J4b94q5XOavi4iHdxEzT2ydQ,TOP,110,36.0,0,4633,2510,3111,3115,1052,1052,[110  54 711 804 143],[ 36 131   4 901 902],2510,3115.0,4633.0
EUW1_7710446992,16.2,200,XLVPhVel6LpUuWTJqjTypaI92q28aFLP6qrhma2LHWiSDxAOmfbM28h1-JEm1GDFY2xosx-AFQ2N0g,JUNGLE,54,131.0,0,6664,3050,3047,2504,3067,1033,[110  54 711 804 143],[ 36 131   4 901 902],3050,6664.0,2504.0
EUW1_7710446992,16.2,200,ergmfqc-QmUNm9jueQfxVvHuPtlTXg8JtpSmLR_ZnFriErs-TYHOdOLehrcZnsByGtqmI5IvEKgJfg,MIDDLE,711,4.0,0,3157,1026,4646,6655,3173,4630,[110  54 711 804 143],[ 36 131   4 901 902],6655,4646.0,3157.0
EUW1_7710446992,16.2,200,RIDogWNkbusxZ4xAKggRgo4aqye-btEiLbvqc7m9zUs5pGBiJ5MOVMsfsTGrDftyBMaFKnju8GQ_tw,BOTTOM,804,901.0,0,1055,3036,2512,6672,3031,1037,[110  54 711 804 143],[ 36 131   4 901 902],6672,2512.0,3036.0
EUW1_7710446992,16.2,200,3pa4P5iZPGjztM40NulvvXDGZ8JIuW4AZQkNN7GPWD3_9Jr_9gMep23zhayqWwv5a9mfsYdtSkMAVw,UTILITY,143,902.0,0,3871,6653,3020,3116,2508,3802,[110  54 711 804 143],[ 36 131   4 901 902],6653,3116.0,
EUW1_7744134280,16.4,100,8zEWoq44eFLodl_xPruPvHNao3Sn_3zj_HAobDpapa3WpWGHW5McwdvgTAS9wKC7m-fPacSBCJgGkA,TOP,80,516.0,0,3153,6692,6610,2517,3047,3155,[ 80 517 101  22 147],[516 246 893  51 800],6692,6610.0,3153.0
EUW1_7744134280,16.4,100,LxR77N3HeMTMqbNpJPwEXdRs2YWCrNbANBNFDLhXE_z_RzAabtNeVwxjvYzI0qbscPSwn9Hi5E0VaQ,JUNGLE,517,246.0,0,3152,3157,3089,3047,4633,3102,[ 80 517 101  22 147],[516 246 893  51 800],3152,4633.0,3157.0
EUW1_7744134280,16.4,100,tLT8wRvcwub8JBOXiIfaUXyX4QxcsLG5Qwsy6khFo2Bu5mxCo-1FOVpU0uJ_90iUYr4T2iHB2rrekg,MIDDLE,101,893.0,0,3089,3175,3157,6655,4645,3102,[ 80 517 101  22 147],[516 246 893  51 800],6655,4645.0,3157.0
EUW1_7744134280,16.4,100,yDh_w_3KOk0My5YgJnKJaHvWt_9TJL6NKdYjAz1iKu-5wJwAmEfoIKyXfNCHIWqrzEZ2ijAb0_vbZQ,BOTTOM,22,51.0,0,2512,3032,3031,3036,3072,3156,[ 80 517 101  22 147],[516 246 893  51 800],3032,2512.0,3036.0
EUW1_7744134280,16.4,100,hjCtfJjQnDGoWq2I_836LmpQND1PQxAKBMyGI6P4u8lvDbW8jfZrs0g6atYaUZOW8A-1PdNPJygZTw,UTILITY,147,800.0,0,3870,3158,3116,6620,6617,4632,[ 80 517 101  22 147],[516 246 893  51 800],3116,6620.0,6617.0
EUW1_7744134280,16.4,200,vljbTOVYMMuKVO92ePL8YPRsDonmSMb0GwW2xaLN_i90sZldEkhfVb600Hd8uQOqZhdB4llYRgxWtA,TOP,516,80.0,1,2502,3068,3047,3075,6665,2525,[516 246 893  51 800],[ 80 517 101  22 147],3068,3075.0,2502.0
